no,gender,age,height,weight,bmi,season,ta,hr,pmv
16,1,24,179.42,61.45,19.09,summer,27.3,75.3,1.22
16,1,24,179.42,61.45,19.09,winter,23.2,19.6,0.09
16,1,24,179.42,61.45,19.09,summer,24.9,73.9,0.39
16,1,24,179.42,61.45,19.09,winter,27.4,12.1,1.1
16,1,24,179.42,61.45,19.09,summer,28.8,73.2,1.73
16,1,24,179.42,61.45,19.09,winter,29.5,27.7,1.8
16,1,24,179.42,61.45,19.09,summer,27.4,64.6,1.17
16,1,24,179.42,61.45,19.09,winter,20.6,22.9,-0.55
16,1,24,179.42,61.45,19.09,summer,27.3,79.0,1.26
16,1,24,179.42,61.45,19.09,winter,23.2,20.9,0.09
16,1,24,179.42,61.45,19.09,summer,22.3,72.7,-0.5
16,1,24,179.42,61.45,19.09,winter,19.0,24.9,-0.95
16,1,24,179.42,61.45,19.09,summer,23.0,75.4,-0.24
16,1,24,179.42,61.45,19.09,winter,26.3,13.2,0.83
16,1,24,179.42,61.45,19.09,summer,18.1,79.7,-1.95
16,1,24,179.42,61.45,19.09,winter,21.6,15.5,-0.35
16,1,24,179.42,61.45,19.09,summer,27.1,71.9,1.13
16,1,24,179.42,61.45,19.09,winter,29.6,30.7,1.86
16,1,24,179.42,61.45,19.09,summer,22.8,75.2,-0.31
16,1,24,179.42,61.45,19.09,winter,22.9,20.2,0.01
16,1,24,179.42,61.45,19.09,summer,20.6,65.6,-1.15
16,1,24,179.42,61.45,19.09,winter,27.2,29.4,1.2
16,1,24,179.42,61.45,19.09,summer,26.2,73.9,0.83
16,1,24,179.42,61.45,19.09,winter,18.6,25.1,-1.06
16,1,24,179.42,61.45,19.09,summer,21.6,77.6,-0.72
16,1,24,179.42,61.45,19.09,winter,18.5,17.8,-1.12
16,1,24,179.42,61.45,19.09,summer,27.6,73.6,1.31
16,1,24,179.42,61.45,19.09,winter,20.7,17.6,-0.56
16,1,24,179.42,61.45,19.09,summer,29.0,75.8,1.83
16,1,24,179.42,61.45,19.09,winter,19.6,19.9,-0.82
16,1,24,179.42,61.45,19.09,summer,24.9,64.5,0.32
16,1,24,179.42,61.45,19.09,winter,29.8,22.6,1.83
16,1,24,179.42,61.45,19.09,summer,25.2,67.5,0.44
16,1,24,179.42,61.45,19.09,winter,20.6,17.5,-0.58
16,1,24,179.42,61.45,19.09,summer,26.9,66.6,1.01
16,1,24,179.42,61.45,19.09,winter,18.2,30.3,-1.14
16,1,24,179.42,61.45,19.09,summer,18.9,62.4,-1.76
16,1,24,179.42,61.45,19.09,winter,25.1,29.1,0.65
16,1,24,179.42,61.45,19.09,summer,27.1,76.1,1.16
16,1,24,179.42,61.45,19.09,winter,23.2,16.7,0.07
16,1,24,179.42,61.45,19.09,summer,18.9,61.7,-1.76
16,1,24,179.42,61.45,19.09,winter,26.8,26.9,1.07
16,1,24,179.42,61.45,19.09,summer,18.4,60.3,-1.94
16,1,24,179.42,61.45,19.09,winter,26.1,27.6,0.9
16,1,24,179.42,61.45,19.09,summer,27.2,78.4,1.22
16,1,24,179.42,61.45,19.09,winter,22.6,14.2,-0.1
16,1,24,179.42,61.45,19.09,summer,24.9,70.1,0.36
16,1,24,179.42,61.45,19.09,winter,20.3,15.7,-0.67
16,1,24,179.42,61.45,19.09,summer,24.6,69.8,0.25
16,1,24,179.42,61.45,19.09,winter,26.6,30.5,1.05
17,0,20,163.6,66.5,24.83,summer,23.5,60.2,-0.18
17,0,20,163.6,66.5,24.83,winter,22.1,20.9,-0.19
17,0,20,163.6,66.5,24.83,summer,19.6,72.3,-1.46
17,0,20,163.6,66.5,24.83,winter,22.2,13.0,-0.21
17,0,20,163.6,66.5,24.83,summer,19.9,71.6,-1.36
17,0,20,163.6,66.5,24.83,winter,21.5,29.7,-0.28
17,0,20,163.6,66.5,24.83,summer,20.6,80.6,-1.06
17,0,20,163.6,66.5,24.83,winter,28.2,19.6,1.38
17,0,20,163.6,66.5,24.83,summer,19.9,66.4,-1.39
17,0,20,163.6,66.5,24.83,winter,23.4,30.1,0.21
17,0,20,163.6,66.5,24.83,summer,20.1,76.0,-1.26
17,0,20,163.6,66.5,24.83,winter,23.0,14.3,-0.0
17,0,20,163.6,66.5,24.83,summer,25.0,80.8,0.47
17,0,20,163.6,66.5,24.83,winter,20.9,10.0,-0.55
17,0,20,163.6,66.5,24.83,summer,18.9,67.9,-1.73
17,0,20,163.6,66.5,24.83,winter,21.0,26.4,-0.43
17,0,20,163.6,66.5,24.83,summer,24.0,76.6,0.1
17,0,20,163.6,66.5,24.83,winter,18.0,13.4,-1.28
17,0,20,163.6,66.5,24.83,summer,20.7,65.0,-1.11
17,0,20,163.6,66.5,24.83,winter,20.2,24.0,-0.65
17,0,20,163.6,66.5,24.83,summer,23.5,75.7,-0.07
17,0,20,163.6,66.5,24.83,winter,18.0,19.7,-1.24
17,0,20,163.6,66.5,24.83,summer,19.4,64.1,-1.57
17,0,20,163.6,66.5,24.83,winter,24.6,15.3,0.41
17,0,20,163.6,66.5,24.83,summer,27.7,77.3,1.38
17,0,20,163.6,66.5,24.83,winter,26.4,16.0,0.88
17,0,20,163.6,66.5,24.83,summer,18.3,74.7,-1.9
17,0,20,163.6,66.5,24.83,winter,21.7,22.5,-0.28
17,0,20,163.6,66.5,24.83,summer,29.3,72.1,1.9
17,0,20,163.6,66.5,24.83,winter,22.8,11.0,-0.07
17,0,20,163.6,66.5,24.83,summer,26.8,71.1,1.02
17,0,20,163.6,66.5,24.83,winter,22.7,16.4,-0.06
17,0,20,163.6,66.5,24.83,summer,19.7,74.9,-1.41
17,0,20,163.6,66.5,24.83,winter,24.0,24.4,0.32
17,0,20,163.6,66.5,24.83,summer,26.9,80.3,1.13
17,0,20,163.6,66.5,24.83,winter,25.6,29.4,0.78
17,0,20,163.6,66.5,24.83,summer,20.7,72.5,-1.07
17,0,20,163.6,66.5,24.83,winter,25.8,21.7,0.77
17,0,20,163.6,66.5,24.83,summer,22.5,64.1,-0.49
17,0,20,163.6,66.5,24.83,winter,28.5,21.2,1.47
17,0,20,163.6,66.5,24.83,summer,29.0,64.9,1.72
17,0,20,163.6,66.5,24.83,winter,25.8,12.9,0.7
17,0,20,163.6,66.5,24.83,summer,24.4,63.0,0.14
17,0,20,163.6,66.5,24.83,winter,20.7,25.1,-0.52
17,0,20,163.6,66.5,24.83,summer,28.6,76.1,1.69
17,0,20,163.6,66.5,24.83,winter,24.5,21.7,0.43
17,0,20,163.6,66.5,24.83,summer,22.0,73.2,-0.61
17,0,20,163.6,66.5,24.83,winter,28.1,12.9,1.29
17,0,20,163.6,66.5,24.83,summer,18.1,69.9,-2.0
17,0,20,163.6,66.5,24.83,winter,22.9,19.0,0.01
17,0,20,163.6,66.5,24.83,summer,28.9,68.2,1.72
17,0,20,163.6,66.5,24.83,winter,21.8,18.3,-0.28
17,0,20,163.6,66.5,24.83,summer,26.5,60.2,0.82
17,0,20,163.6,66.5,24.83,winter,23.5,15.0,0.13
17,0,20,163.6,66.5,24.83,summer,18.6,65.6,-1.84
17,0,20,163.6,66.5,24.83,winter,18.0,11.5,-1.29
17,0,20,163.6,66.5,24.83,summer,26.7,61.6,0.9
17,0,20,163.6,66.5,24.83,winter,26.5,25.6,0.98
17,0,20,163.6,66.5,24.83,summer,23.1,69.6,-0.25
17,0,20,163.6,66.5,24.83,winter,21.3,21.2,-0.39
17,0,20,163.6,66.5,24.83,summer,19.2,60.9,-1.66
17,0,20,163.6,66.5,24.83,winter,27.3,30.8,1.24
17,0,20,163.6,66.5,24.83,summer,22.1,70.3,-0.59
17,0,20,163.6,66.5,24.83,winter,26.0,14.7,0.76
17,0,20,163.6,66.5,24.83,summer,26.7,76.4,1.03
17,0,20,163.6,66.5,24.83,winter,28.2,20.2,1.38
17,0,20,163.6,66.5,24.83,summer,20.2,60.3,-1.32
17,0,20,163.6,66.5,24.83,winter,19.9,23.7,-0.73
17,0,20,163.6,66.5,24.83,summer,23.6,80.1,-0.01
17,0,20,163.6,66.5,24.83,winter,24.1,12.2,0.26
17,0,20,163.6,66.5,24.83,summer,28.9,79.1,1.82
17,0,20,163.6,66.5,24.83,winter,29.1,23.2,1.65
17,0,20,163.6,66.5,24.83,summer,29.0,64.8,1.72
17,0,20,163.6,66.5,24.83,winter,25.9,10.1,0.7
17,0,20,163.6,66.5,24.83,summer,25.6,60.5,0.52
17,0,20,163.6,66.5,24.83,winter,29.6,12.2,1.67
17,0,20,163.6,66.5,24.83,summer,26.3,62.9,0.78
17,0,20,163.6,66.5,24.83,winter,25.9,22.8,0.8
17,0,20,163.6,66.5,24.83,summer,22.2,63.9,-0.6
17,0,20,163.6,66.5,24.83,winter,28.5,27.9,1.53
17,0,20,163.6,66.5,24.83,summer,27.2,73.6,1.18
17,0,20,163.6,66.5,24.83,winter,25.9,23.4,0.81
17,0,20,163.6,66.5,24.83,summer,22.9,80.0,-0.25
17,0,20,163.6,66.5,24.83,winter,20.6,13.4,-0.61
17,0,20,163.6,66.5,24.83,summer,25.7,72.9,0.65
17,0,20,163.6,66.5,24.83,winter,24.2,29.8,0.42
17,0,20,163.6,66.5,24.83,summer,19.7,74.2,-1.41
17,0,20,163.6,66.5,24.83,winter,26.5,26.7,0.99
17,0,20,163.6,66.5,24.83,summer,22.8,71.5,-0.34
17,0,20,163.6,66.5,24.83,winter,21.2,15.3,-0.45
17,0,20,163.6,66.5,24.83,summer,26.6,67.4,0.92
17,0,20,163.6,66.5,24.83,winter,29.0,11.9,1.51
17,0,20,163.6,66.5,24.83,summer,28.0,66.1,1.39
17,0,20,163.6,66.5,24.83,winter,26.0,23.5,0.84
17,0,20,163.6,66.5,24.83,summer,18.3,72.2,-1.92
17,0,20,163.6,66.5,24.83,winter,21.1,15.7,-0.47
17,0,20,163.6,66.5,24.83,summer,25.0,71.5,0.4
17,0,20,163.6,66.5,24.83,winter,25.3,18.1,0.61
17,0,20,163.6,66.5,24.83,summer,21.0,73.5,-0.96
17,0,20,163.6,66.5,24.83,winter,26.6,17.9,0.95
18,1,21,177.08,53.34,17.01,summer,19.1,71.2,-1.64
18,1,21,177.08,53.34,17.01,winter,18.7,21.2,-1.05
18,1,21,177.08,53.34,17.01,summer,20.4,80.4,-1.13
18,1,21,177.08,53.34,17.01,winter,24.0,18.1,0.28
18,1,21,177.08,53.34,17.01,summer,29.7,73.6,2.05
18,1,21,177.08,53.34,17.01,winter,22.9,12.5,-0.04
18,1,21,177.08,53.34,17.01,summer,18.3,66.0,-1.95
18,1,21,177.08,53.34,17.01,winter,22.8,20.2,-0.01
18,1,21,177.08,53.34,17.01,summer,18.5,71.8,-1.85
18,1,21,177.08,53.34,17.01,winter,29.8,18.1,1.78
18,1,21,177.08,53.34,17.01,summer,28.5,74.8,1.64
18,1,21,177.08,53.34,17.01,winter,20.4,23.6,-0.6
18,1,21,177.08,53.34,17.01,summer,26.4,74.3,0.9
18,1,21,177.08,53.34,17.01,winter,22.8,19.4,-0.02
18,1,21,177.08,53.34,17.01,summer,27.5,67.3,1.22
18,1,21,177.08,53.34,17.01,winter,21.3,21.6,-0.38
18,1,21,177.08,53.34,17.01,summer,28.7,80.8,1.77
18,1,21,177.08,53.34,17.01,winter,23.4,27.9,0.19
18,1,21,177.08,53.34,17.01,summer,28.2,62.7,1.42
18,1,21,177.08,53.34,17.01,winter,19.0,22.1,-0.97
18,1,21,177.08,53.34,17.01,summer,27.9,76.1,1.44
18,1,21,177.08,53.34,17.01,winter,24.7,27.6,0.53
18,1,21,177.08,53.34,17.01,summer,28.5,68.6,1.58
18,1,21,177.08,53.34,17.01,winter,19.6,21.4,-0.81
18,1,21,177.08,53.34,17.01,summer,26.6,64.7,0.89
18,1,21,177.08,53.34,17.01,winter,21.7,14.9,-0.32
18,1,21,177.08,53.34,17.01,summer,27.4,67.5,1.19
18,1,21,177.08,53.34,17.01,winter,26.8,26.1,1.07
18,1,21,177.08,53.34,17.01,summer,23.6,76.9,-0.03
18,1,21,177.08,53.34,17.01,winter,18.7,30.4,-1.0
18,1,21,177.08,53.34,17.01,summer,20.9,69.7,-1.02
18,1,21,177.08,53.34,17.01,winter,23.2,26.0,0.13
18,1,21,177.08,53.34,17.01,summer,29.7,63.4,1.95
18,1,21,177.08,53.34,17.01,winter,23.8,23.4,0.27
18,1,21,177.08,53.34,17.01,summer,21.6,62.9,-0.81
18,1,21,177.08,53.34,17.01,winter,26.8,12.4,0.95
18,1,21,177.08,53.34,17.01,summer,25.9,61.9,0.63
18,1,21,177.08,53.34,17.01,winter,24.7,24.0,0.5
18,1,21,177.08,53.34,17.01,summer,27.5,77.2,1.31
18,1,21,177.08,53.34,17.01,winter,20.4,25.3,-0.59
18,1,21,177.08,53.34,17.01,summer,21.9,80.9,-0.59
18,1,21,177.08,53.34,17.01,winter,22.6,29.7,-0.0
18,1,21,177.08,53.34,17.01,summer,23.7,66.9,-0.07
18,1,21,177.08,53.34,17.01,winter,27.8,23.0,1.3
18,1,21,177.08,53.34,17.01,summer,24.6,75.0,0.29
18,1,21,177.08,53.34,17.01,winter,29.5,28.4,1.81
18,1,21,177.08,53.34,17.01,summer,25.5,62.2,0.5
18,1,21,177.08,53.34,17.01,winter,26.5,12.9,0.88
18,1,21,177.08,53.34,17.01,summer,25.0,62.5,0.33
18,1,21,177.08,53.34,17.01,winter,21.4,22.4,-0.35
18,1,21,177.08,53.34,17.01,summer,29.3,67.0,1.85
18,1,21,177.08,53.34,17.01,winter,26.8,12.8,0.95
18,1,21,177.08,53.34,17.01,summer,27.0,64.6,1.03
18,1,21,177.08,53.34,17.01,winter,28.2,20.1,1.38
18,1,21,177.08,53.34,17.01,summer,22.0,74.1,-0.6
18,1,21,177.08,53.34,17.01,winter,18.4,12.6,-1.18
18,1,21,177.08,53.34,17.01,summer,22.9,65.9,-0.34
18,1,21,177.08,53.34,17.01,winter,19.1,14.3,-0.98
18,1,21,177.08,53.34,17.01,summer,21.9,63.7,-0.7
18,1,21,177.08,53.34,17.01,winter,23.0,17.8,0.02
18,1,21,177.08,53.34,17.01,summer,27.0,79.5,1.16
18,1,21,177.08,53.34,17.01,winter,20.4,12.5,-0.66
18,1,21,177.08,53.34,17.01,summer,29.5,71.0,1.96
18,1,21,177.08,53.34,17.01,winter,21.9,29.1,-0.18
18,1,21,177.08,53.34,17.01,summer,27.8,67.9,1.33
18,1,21,177.08,53.34,17.01,winter,21.6,14.7,-0.35
18,1,21,177.08,53.34,17.01,summer,26.9,65.2,1.0
18,1,21,177.08,53.34,17.01,winter,23.8,25.3,0.28
18,1,21,177.08,53.34,17.01,summer,25.3,74.4,0.53
18,1,21,177.08,53.34,17.01,winter,21.0,14.1,-0.5
18,1,21,177.08,53.34,17.01,summer,23.5,79.2,-0.05
18,1,21,177.08,53.34,17.01,winter,24.1,26.1,0.36
18,1,21,177.08,53.34,17.01,summer,21.1,67.8,-0.96
18,1,21,177.08,53.34,17.01,winter,18.4,13.6,-1.17
18,1,21,177.08,53.34,17.01,summer,24.7,63.1,0.24
18,1,21,177.08,53.34,17.01,winter,26.5,16.6,0.91
18,1,21,177.08,53.34,17.01,summer,29.4,65.3,1.87
18,1,21,177.08,53.34,17.01,winter,22.9,16.9,-0.01
18,1,21,177.08,53.34,17.01,summer,28.8,66.7,1.67
18,1,21,177.08,53.34,17.01,winter,25.4,26.3,0.7
18,1,21,177.08,53.34,17.01,summer,27.2,74.3,1.18
18,1,21,177.08,53.34,17.01,winter,18.6,15.5,-1.11
18,1,21,177.08,53.34,17.01,summer,20.5,72.7,-1.14
18,1,21,177.08,53.34,17.01,winter,19.1,12.8,-0.99
18,1,21,177.08,53.34,17.01,summer,25.3,66.0,0.46
18,1,21,177.08,53.34,17.01,winter,20.4,13.5,-0.66
18,1,21,177.08,53.34,17.01,summer,28.0,80.8,1.52
18,1,21,177.08,53.34,17.01,winter,22.7,21.7,-0.03
18,1,21,177.08,53.34,17.01,summer,26.1,74.1,0.8
18,1,21,177.08,53.34,17.01,winter,19.7,26.6,-0.76
18,1,21,177.08,53.34,17.01,summer,20.7,62.0,-1.13
18,1,21,177.08,53.34,17.01,winter,25.7,11.6,0.66
18,1,21,177.08,53.34,17.01,summer,28.5,72.6,1.62
18,1,21,177.08,53.34,17.01,winter,23.9,12.5,0.21
18,1,21,177.08,53.34,17.01,summer,23.0,75.7,-0.24
18,1,21,177.08,53.34,17.01,winter,21.1,20.8,-0.44
18,1,21,177.08,53.34,17.01,summer,20.4,79.7,-1.13
18,1,21,177.08,53.34,17.01,winter,27.9,26.0,1.36
18,1,21,177.08,53.34,17.01,summer,24.6,65.1,0.22
18,1,21,177.08,53.34,17.01,winter,22.9,12.0,-0.04
19,0,23,158.1,54.8,21.92,summer,29.4,74.3,1.96
19,0,23,158.1,54.8,21.92,winter,25.2,11.8,0.54
19,0,23,158.1,54.8,21.92,summer,22.3,63.1,-0.57
19,0,23,158.1,54.8,21.92,winter,21.8,12.7,-0.31
19,0,23,158.1,54.8,21.92,summer,25.2,76.0,0.5
19,0,23,158.1,54.8,21.92,winter,18.3,18.1,-1.17
19,0,23,158.1,54.8,21.92,summer,23.6,60.8,-0.15
19,0,23,158.1,54.8,21.92,winter,28.0,26.0,1.38
19,0,23,158.1,54.8,21.92,summer,22.0,79.4,-0.57
19,0,23,158.1,54.8,21.92,winter,18.2,12.1,-1.23
19,0,23,158.1,54.8,21.92,summer,20.2,61.7,-1.31
19,0,23,158.1,54.8,21.92,winter,22.5,15.9,-0.12
19,0,23,158.1,54.8,21.92,summer,19.0,72.5,-1.67
19,0,23,158.1,54.8,21.92,winter,23.8,22.2,0.26
19,0,23,158.1,54.8,21.92,summer,23.5,73.1,-0.09
19,0,23,158.1,54.8,21.92,winter,24.3,10.4,0.3
19,0,23,158.1,54.8,21.92,summer,18.3,60.2,-1.98
19,0,23,158.1,54.8,21.92,winter,26.2,18.9,0.85
19,0,23,158.1,54.8,21.92,summer,23.7,64.7,-0.09
19,0,23,158.1,54.8,21.92,winter,20.6,10.3,-0.63
19,0,23,158.1,54.8,21.92,summer,25.2,75.1,0.5
19,0,23,158.1,54.8,21.92,winter,27.5,23.0,1.22
19,0,23,158.1,54.8,21.92,summer,22.1,75.1,-0.56
19,0,23,158.1,54.8,21.92,winter,19.9,13.9,-0.78
19,0,23,158.1,54.8,21.92,summer,30.0,66.3,2.09
19,0,23,158.1,54.8,21.92,winter,22.1,26.4,-0.15
19,0,23,158.1,54.8,21.92,summer,24.7,80.2,0.37
19,0,23,158.1,54.8,21.92,winter,18.3,30.6,-1.11
19,0,23,158.1,54.8,21.92,summer,19.9,61.3,-1.41
19,0,23,158.1,54.8,21.92,winter,29.3,15.6,1.63
19,0,23,158.1,54.8,21.92,summer,26.8,64.8,0.96
19,0,23,158.1,54.8,21.92,winter,29.3,23.4,1.7
19,0,23,158.1,54.8,21.92,summer,18.3,63.0,-1.96
19,0,23,158.1,54.8,21.92,winter,26.5,21.0,0.95
19,0,23,158.1,54.8,21.92,summer,20.2,62.7,-1.3
19,0,23,158.1,54.8,21.92,winter,24.6,27.6,0.5
19,0,23,158.1,54.8,21.92,summer,27.0,78.1,1.14
19,0,23,158.1,54.8,21.92,winter,28.5,11.5,1.38
19,0,23,158.1,54.8,21.92,summer,21.2,63.0,-0.95
19,0,23,158.1,54.8,21.92,winter,29.3,27.5,1.74
19,0,23,158.1,54.8,21.92,summer,24.3,65.6,0.12
19,0,23,158.1,54.8,21.92,winter,29.3,16.2,1.63
19,0,23,158.1,54.8,21.92,summer,18.8,72.8,-1.74
19,0,23,158.1,54.8,21.92,winter,27.9,16.3,1.27
19,0,23,158.1,54.8,21.92,summer,18.1,69.3,-2.0
19,0,23,158.1,54.8,21.92,winter,24.9,21.7,0.54
19,0,23,158.1,54.8,21.92,summer,26.1,61.8,0.7
19,0,23,158.1,54.8,21.92,winter,27.4,10.9,1.09
19,0,23,158.1,54.8,21.92,summer,21.3,68.7,-0.88
19,0,23,158.1,54.8,21.92,winter,29.3,18.7,1.66
19,0,23,158.1,54.8,21.92,summer,18.6,62.5,-1.86
19,0,23,158.1,54.8,21.92,winter,21.1,11.9,-0.49
19,0,23,158.1,54.8,21.92,summer,26.2,68.2,0.78
19,0,23,158.1,54.8,21.92,winter,19.7,13.3,-0.83
19,0,23,158.1,54.8,21.92,summer,21.5,70.5,-0.8
19,0,23,158.1,54.8,21.92,winter,24.6,12.8,0.39
19,0,23,158.1,54.8,21.92,summer,19.7,80.2,-1.38
19,0,23,158.1,54.8,21.92,winter,22.5,15.4,-0.12
19,0,23,158.1,54.8,21.92,summer,19.5,70.3,-1.5
19,0,23,158.1,54.8,21.92,winter,18.4,26.6,-1.1
19,0,23,158.1,54.8,21.92,summer,18.6,65.5,-1.85
19,0,23,158.1,54.8,21.92,winter,22.9,21.1,0.02
19,0,23,158.1,54.8,21.92,summer,28.1,61.3,1.38
19,0,23,158.1,54.8,21.92,winter,18.2,28.4,-1.15
19,0,23,158.1,54.8,21.92,summer,18.8,71.9,-1.74
19,0,23,158.1,54.8,21.92,winter,21.5,19.5,-0.35
19,0,23,158.1,54.8,21.92,summer,19.2,60.5,-1.66
19,0,23,158.1,54.8,21.92,winter,26.8,13.5,0.96
19,0,23,158.1,54.8,21.92,summer,21.4,67.6,-0.85
19,0,23,158.1,54.8,21.92,winter,28.2,26.3,1.44
19,0,23,158.1,54.8,21.92,summer,23.8,76.3,0.03
19,0,23,158.1,54.8,21.92,winter,29.7,25.8,1.83
19,0,23,158.1,54.8,21.92,summer,22.4,78.0,-0.43
19,0,23,158.1,54.8,21.92,winter,21.4,30.3,-0.31
19,0,23,158.1,54.8,21.92,summer,22.5,64.3,-0.49
19,0,23,158.1,54.8,21.92,winter,29.3,11.4,1.59
19,0,23,158.1,54.8,21.92,summer,29.3,66.4,1.84
19,0,23,158.1,54.8,21.92,winter,22.1,21.8,-0.18
19,0,23,158.1,54.8,21.92,summer,29.1,75.7,1.86
19,0,23,158.1,54.8,21.92,winter,19.9,21.3,-0.74
19,0,23,158.1,54.8,21.92,summer,22.5,75.0,-0.42
19,0,23,158.1,54.8,21.92,winter,25.0,20.9,0.56
19,0,23,158.1,54.8,21.92,summer,21.9,73.9,-0.64
19,0,23,158.1,54.8,21.92,winter,26.2,23.4,0.89
19,0,23,158.1,54.8,21.92,summer,20.8,65.2,-1.08
19,0,23,158.1,54.8,21.92,winter,24.1,25.4,0.36
19,0,23,158.1,54.8,21.92,summer,23.7,73.5,-0.02
19,0,23,158.1,54.8,21.92,winter,27.3,24.2,1.18
19,0,23,158.1,54.8,21.92,summer,19.4,71.8,-1.53
19,0,23,158.1,54.8,21.92,winter,29.2,15.3,1.6
19,0,23,158.1,54.8,21.92,summer,20.1,77.4,-1.25
19,0,23,158.1,54.8,21.92,winter,22.7,17.4,-0.06
19,0,23,158.1,54.8,21.92,summer,24.7,69.9,0.29
19,0,23,158.1,54.8,21.92,winter,22.1,10.1,-0.25
19,0,23,158.1,54.8,21.92,summer,23.8,74.5,0.02
19,0,23,158.1,54.8,21.92,winter,28.7,12.0,1.44
19,0,23,158.1,54.8,21.92,summer,18.6,74.8,-1.8
19,0,23,158.1,54.8,21.92,winter,23.1,14.7,0.03
19,0,23,158.1,54.8,21.92,summer,23.4,64.9,-0.18
19,0,23,158.1,54.8,21.92,winter,26.9,15.3,1.0
20,1,27,182.88,83.85,25.07,summer,27.3,73.6,1.21
20,1,27,182.88,83.85,25.07,winter,24.1,17.0,0.3
20,1,27,182.88,83.85,25.07,summer,22.9,66.3,-0.34
20,1,27,182.88,83.85,25.07,winter,28.8,30.8,1.64
20,1,27,182.88,83.85,25.07,summer,26.7,80.0,1.06
20,1,27,182.88,83.85,25.07,winter,20.0,14.4,-0.75
20,1,27,182.88,83.85,25.07,summer,28.3,68.0,1.51
20,1,27,182.88,83.85,25.07,winter,28.5,14.0,1.4
20,1,27,182.88,83.85,25.07,summer,25.5,79.2,0.63
20,1,27,182.88,83.85,25.07,winter,25.6,13.4,0.65
20,1,27,182.88,83.85,25.07,summer,29.0,75.7,1.83
20,1,27,182.88,83.85,25.07,winter,22.2,27.0,-0.12
20,1,27,182.88,83.85,25.07,summer,19.4,66.6,-1.56
20,1,27,182.88,83.85,25.07,winter,18.0,29.9,-1.19
20,1,27,182.88,83.85,25.07,summer,29.1,79.6,1.9
20,1,27,182.88,83.85,25.07,winter,22.2,13.8,-0.21
20,1,27,182.88,83.85,25.07,summer,22.0,70.8,-0.62
20,1,27,182.88,83.85,25.07,winter,21.8,17.3,-0.28
20,1,27,182.88,83.85,25.07,summer,27.7,62.2,1.25
20,1,27,182.88,83.85,25.07,winter,21.4,22.3,-0.35
20,1,27,182.88,83.85,25.07,summer,18.9,79.1,-1.67
20,1,27,182.88,83.85,25.07,winter,26.6,18.4,0.95
20,1,27,182.88,83.85,25.07,summer,20.8,72.5,-1.03
20,1,27,182.88,83.85,25.07,winter,26.7,27.5,1.05
20,1,27,182.88,83.85,25.07,summer,24.7,62.4,0.23
20,1,27,182.88,83.85,25.07,winter,25.3,15.6,0.59
20,1,27,182.88,83.85,25.07,summer,23.1,79.4,-0.18
20,1,27,182.88,83.85,25.07,winter,27.8,19.8,1.27
20,1,27,182.88,83.85,25.07,summer,29.5,80.3,2.05
20,1,27,182.88,83.85,25.07,winter,25.3,25.1,0.67
20,1,27,182.88,83.85,25.07,summer,19.5,64.5,-1.54
20,1,27,182.88,83.85,25.07,winter,22.3,22.0,-0.13
20,1,27,182.88,83.85,25.07,summer,23.6,76.6,-0.03
20,1,27,182.88,83.85,25.07,winter,23.2,10.8,0.03
20,1,27,182.88,83.85,25.07,summer,21.3,76.7,-0.83
20,1,27,182.88,83.85,25.07,winter,20.5,29.0,-0.54
20,1,27,182.88,83.85,25.07,summer,24.1,77.8,0.14
20,1,27,182.88,83.85,25.07,winter,27.2,27.2,1.18
20,1,27,182.88,83.85,25.07,summer,20.9,74.7,-0.99
20,1,27,182.88,83.85,25.07,winter,24.5,20.8,0.43
20,1,27,182.88,83.85,25.07,summer,30.0,62.8,2.05
20,1,27,182.88,83.85,25.07,winter,25.8,19.2,0.75
20,1,27,182.88,83.85,25.07,summer,27.8,64.9,1.31
20,1,27,182.88,83.85,25.07,winter,26.2,30.8,0.95
20,1,27,182.88,83.85,25.07,summer,26.6,68.5,0.92
20,1,27,182.88,83.85,25.07,winter,23.7,23.7,0.24
20,1,27,182.88,83.85,25.07,summer,23.2,75.4,-0.18
20,1,27,182.88,83.85,25.07,winter,24.4,10.3,0.32
20,1,27,182.88,83.85,25.07,summer,27.2,78.2,1.22
20,1,27,182.88,83.85,25.07,winter,27.2,16.3,1.09
20,1,27,182.88,83.85,25.07,summer,28.4,70.3,1.56
20,1,27,182.88,83.85,25.07,winter,26.6,22.3,0.98
20,1,27,182.88,83.85,25.07,summer,18.5,71.3,-1.85
20,1,27,182.88,83.85,25.07,winter,24.1,25.0,0.35
20,1,27,182.88,83.85,25.07,summer,24.9,60.5,0.28
20,1,27,182.88,83.85,25.07,winter,25.7,18.1,0.71
20,1,27,182.88,83.85,25.07,summer,27.8,76.2,1.41
20,1,27,182.88,83.85,25.07,winter,29.7,26.4,1.84
20,1,27,182.88,83.85,25.07,summer,21.4,69.0,-0.84
20,1,27,182.88,83.85,25.07,winter,19.6,23.9,-0.8
20,1,27,182.88,83.85,25.07,summer,21.6,62.6,-0.81
20,1,27,182.88,83.85,25.07,winter,26.9,27.6,1.11
20,1,27,182.88,83.85,25.07,summer,23.7,76.0,-0.01
20,1,27,182.88,83.85,25.07,winter,22.6,20.9,-0.06
20,1,27,182.88,83.85,25.07,summer,24.7,74.1,0.32
20,1,27,182.88,83.85,25.07,winter,27.8,17.0,1.25
20,1,27,182.88,83.85,25.07,summer,19.4,64.8,-1.57
